"Report: Workstation Report"
"Vendor: Petrel"
"Features: All"
"Locations: All"
"Assets: All"
"Workcenters: All"
"Date Range: 2025-10-01 → 2026-03-31"

"Feature","Date/Bucket","Avg Used (rounded (actual))","Avg Total (rounded (actual))","Max Total","Filtered WS Count","Filtered Workstations","All WS Count","All Workstations"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-19","1 (1.00)","1 (1.00)","1","2","AMDA-INTWS217; NAZA-INTWS110","2","AMDA-INTWS217; NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-20","1 (0.91)","1 (1.00)","1","1","AMDA-INTWS217","1","AMDA-INTWS217"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-21","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-22","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-23","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS102","1","NAZA-INTWS102"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-24","1 (0.82)","1 (1.00)","1","1","DDNI-KDMWSR06","1","DDNI-KDMWSR06"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-25","1 (1.00)","1 (1.00)","1","1","AMDA-INTWS217","1","AMDA-INTWS217"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-26","1 (1.00)","1 (1.00)","1","2","AMDI-IRSWS058; NAZA-INTWS102","2","AMDI-IRSWS058; NAZA-INTWS102"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-27","1 (0.93)","1 (1.00)","1","1","RJYA-INTWS101","1","RJYA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-02-28","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-01","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-02","1 (0.87)","1 (1.00)","1","1","AMDA-INTWS217","1","AMDA-INTWS217"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-03","1 (0.94)","1 (1.00)","1","1","RJYA-INTWS101","1","RJYA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-04","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-05","1 (0.93)","1 (1.00)","1","1","RJYA-INTWS101","1","RJYA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-06","1 (0.93)","1 (1.00)","1","1","RJYA-INTWS101","1","RJYA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-07","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-08","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-09","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-10","1 (1.00)","1 (1.00)","1","2","AGTA-INTWS108; NAZA-INTWS102","2","AGTA-INTWS108; NAZA-INTWS102"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-11","1 (0.91)","1 (1.00)","1","1","RJYA-INTWS101","1","RJYA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-12","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-13","1 (0.90)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-14","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-15","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-16","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-17","1 (1.00)","1 (1.00)","1","1","DDNI-KDMWSE03","1","DDNI-KDMWSE03"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-18","1 (0.91)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-19","1 (1.00)","1 (1.00)","1","1","AMDI-IRSWS081","1","AMDI-IRSWS081"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-20","1 (0.97)","1 (1.00)","1","3","AMDI-IRSWS049; DDNI-GEOWS227; NAZA-INTWS102","3","AMDI-IRSWS049; DDNI-GEOWS227; NAZA-INTWS102"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-21","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-22","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-23","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-24","1 (1.00)","1 (1.00)","1","1","AMDI-IRSWS081","1","AMDI-IRSWS081"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-25","1 (1.00)","1 (1.00)","1","1","NAZA-INTWS110","1","NAZA-INTWS110"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-26","1 (1.00)","1 (1.00)","1","1","AMDI-IRSWS081","1","AMDI-IRSWS081"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-27","1 (1.00)","1 (1.00)","1","1","MUMA-NHAWS105","1","MUMA-NHAWS105"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-28","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-29","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-30","1 (1.00)","1 (1.00)","1","2","AMDI-IRSWS081; BOKA-INTWS101","2","AMDI-IRSWS081; BOKA-INTWS101"
"Petrel_292614129_MAAAAAAAAAAIA","2026-03-31","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-01","0 (0.46)","1 (1.00)","1","1","ANKA-INTWS111","1","ANKA-INTWS111"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-02","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-03","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-04","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-05","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-06","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS122","1","DDNI-GEOWS122"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-07","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-08","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-09","0 (0.29)","1 (1.00)","1","1","AMDA-INTWLS101","1","AMDA-INTWLS101"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-10","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-11","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-12","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-13","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-14","1 (0.91)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-15","1 (0.80)","1 (1.00)","1","1","DDNI-GEOWS181","1","DDNI-GEOWS181"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-16","1 (0.94)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-17","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-18","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-19","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-20","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-21","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-22","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-23","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-24","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-25","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-26","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-27","1 (0.93)","1 (1.00)","1","1","MUMA-BSAWS104","1","MUMA-BSAWS104"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-28","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-29","1 (0.95)","1 (1.00)","1","1","MUMA-BSAWS104","1","MUMA-BSAWS104"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-30","1 (0.87)","1 (1.00)","1","1","AMDA-INTWS239","1","AMDA-INTWS239"
"Petrel_302614129_MAAAIAhBFsRQA","2025-10-31","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-01","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-02","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-03","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-04","0 (0.06)","1 (1.00)","1","1","DESKTOP-14T6FHA","1","DESKTOP-14T6FHA"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-05","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-06","1 (1.00)","1 (1.00)","1","1","DESKTOP-14T6FHA","1","DESKTOP-14T6FHA"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-07","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-08","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-09","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-10","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-11","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-12","0 (0.32)","1 (1.00)","1","1","DDNI-GEOWS122","1","DDNI-GEOWS122"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-13","1 (0.61)","1 (1.00)","1","1","DDNI-GEOWS122","1","DDNI-GEOWS122"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-14","1 (0.73)","1 (1.00)","1","2","KOLB-INTWS209; NAZA-INTWS110","2","KOLB-INTWS209; NAZA-INTWS110"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-15","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-16","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-17","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-18","1 (0.98)","1 (1.00)","1","2","AMDA-INTWS228; DDNI-GEOWS235","2","AMDA-INTWS228; DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-19","1 (0.99)","1 (1.00)","1","2","AMDA-INTWS228; DDNI-GEOWS234","2","AMDA-INTWS228; DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-20","1 (0.81)","1 (1.00)","1","1","KOLB-INTWS210","1","KOLB-INTWS210"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-21","1 (0.84)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-22","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-23","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-24","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-25","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-26","1 (0.89)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-27","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-28","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-29","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-11-30","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-01","0 (0.43)","1 (1.00)","1","1","DDNI-KDMWS914","1","DDNI-KDMWS914"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-02","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-03","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-04","1 (0.99)","1 (1.00)","1","2","DDNI-GEOWS162; DDNI-GEOWS234","2","DDNI-GEOWS162; DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-05","0 (0.01)","1 (1.00)","1","1","KOLB-INTWS201","1","KOLB-INTWS201"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-06","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-07","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-08","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-09","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-10","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-11","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-12","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-13","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-14","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-15","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-16","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-17","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-18","1 (0.77)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-19","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS181","1","DDNI-GEOWS181"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-20","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-21","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-22","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-23","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-24","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-25","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-26","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-27","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-28","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-29","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-30","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2025-12-31","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-01","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-02","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-03","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-04","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-05","1 (0.99)","1 (1.00)","1","2","DDNI-GEOWS162; DDNI-GEOWS233","2","DDNI-GEOWS162; DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-06","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-07","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-08","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-09","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-10","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-11","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-12","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-13","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-14","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS181","1","DDNI-GEOWS181"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-15","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-16","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-17","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-18","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-19","1 (0.81)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-20","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-21","1 (1.00)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-22","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-23","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS210","1","DDNI-GEOWS210"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-24","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-25","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-26","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-27","1 (0.92)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-28","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-29","1 (0.81)","1 (1.00)","1","1","AMDA-INTWS243","1","AMDA-INTWS243"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-30","0 (0.36)","1 (1.00)","1","1","ANKA-INTWS111","1","ANKA-INTWS111"
"Petrel_302614129_MAAAIAhBFsRQA","2026-01-31","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-01","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-02","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-03","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-04","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-05","1 (0.76)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-06","1 (0.91)","1 (1.00)","1","2","DDNI-GEOWS233; DDNI-GEOWS234","2","DDNI-GEOWS233; DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-07","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-08","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-09","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS234","1","DDNI-GEOWS234"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-10","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS162","1","DDNI-GEOWS162"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-11","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-12","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-13","1 (0.88)","1 (1.00)","1","1","DDNI-GEOWS233","1","DDNI-GEOWS233"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-14","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-15","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-16","1 (0.98)","1 (1.00)","1","1","DDNI-GEOWS181","1","DDNI-GEOWS181"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-17","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-18","0 (0.24)","1 (1.00)","1","1","ANKA-INTWS106","1","ANKA-INTWS106"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-19","1 (0.78)","1 (1.00)","1","2","ANKA-INTWS110; NAZA-INTWS110","2","ANKA-INTWS110; NAZA-INTWS110"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-20","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-21","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-22","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-23","1 (0.99)","1 (1.00)","1","3","DDNI-GEOWS198; DDNI-GEOWS210; kolb-intws202","3","DDNI-GEOWS198; DDNI-GEOWS210; kolb-intws202"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-24","1 (0.99)","1 (1.00)","1","1","DDNI-GEOWS181","1","DDNI-GEOWS181"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-25","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-26","1 (0.97)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-27","1 (0.85)","1 (1.00)","1","1","DDNI-GEOWS235","1","DDNI-GEOWS235"
"Petrel_302614129_MAAAIAhBFsRQA","2026-02-28","0 (0.00)","1 (1.00)","1","0","","0",""
"Petrel_302614129_MAAAIAhBFsRQA","2026-03-01","0 (0.00)","1 (1.00)","1","0","","0",""
